masv,mahp,diem
7905,018,6.3
7905,016,8.9
7905,002,6.8
7906,013,6.6
7906,003,9.8
7906,004,4.2
7906,010,7.2
7906,021,9.4
7906,017,5.2
7907,008,9.3
7907,012,5.3
7908,007,9.6
7908,005,5.0
7909,019,7.2
7909,018,6.8
7909,014,4.7
7909,010,9.6
7910,002,5.0
7910,022,9.6
7910,003,7.4
7910,014,10.0
7911,021,4.9
7911,002,7.8
7911,018,9.6
7912,002,4.0
7912,011,8.8
7912,010,5.8
7912,007,7.3
7913,006,5.8
7913,013,7.0
7913,012,8.1
7914,014,9.0
7914,004,6.9
7914,006,4.9
7914,003,8.3
7914,001,8.8
7915,006,9.5
7915,009,5.6
7915,007,6.0
7915,015,5.6
7916,005,5.5
7916,009,8.1
7917,004,7.3
7917,022,8.7
7917,006,5.2
7917,012,5.8
7917,015,5.0
7918,004,8.2
7918,013,8.2
7918,007,9.1
7919,021,5.8
7919,010,9.0
7919,013,5.7
7920,015,9.9
7920,011,9.7
7920,006,6.3
7920,019,6.7
7920,001,8.9
7921,013,6.0
7921,001,6.8
7921,017,9.1
7922,020,9.4
7922,018,9.8
7922,002,5.3
7923,021,9.9
7923,013,9.3
7923,008,8.1
7923,005,6.9
7924,006,7.2
7924,004,10.0
7924,010,7.9
7925,010,7.8
7925,011,8.5
7925,015,7.5
7925,022,8.5
7926,018,9.3
7926,007,8.3
7926,006,9.1
7926,005,5.9
7926,008,6.5
7926,004,9.3
7927,011,8.2
7927,003,5.3
7927,014,7.5
7927,010,9.8
7927,008,4.2
7927,016,6.5
7928,003,6.3
7928,014,5.9
7929,003,5.1
7929,010,8.8
7929,015,6.5
7929,012,9.4
7929,004,4.6
7930,013,5.2
7930,008,7.1
7930,011,6.2
7930,019,8.8
7931,012,6.8
7931,011,8.6
7932,014,6.8
7932,009,6.1
7932,002,7.2
7932,012,8.6
7932,016,9.5
7932,018,4.5
7933,018,9.7
7933,001,4.1
7933,014,7.6
7933,003,5.9
7934,018,8.0
7934,007,9.9
7934,015,5.4
7935,016,9.0
7935,010,7.6
7936,014,5.9
7936,007,8.4
7936,022,6.6
7937,003,4.3
7937,012,6.6
7937,005,4.7
7938,013,6.1
7938,021,7.0
7939,015,7.5
7939,021,7.9
7939,003,9.2
7939,009,6.2
7939,008,5.3
7939,001,4.3
7940,014,8.6
7940,004,7.7
7941,010,7.0
7941,015,7.9
7941,017,7.3
7942,015,9.2
7942,008,6.9
7942,002,9.3
7943,018,7.9
7943,013,9.7
7943,007,9.3
7944,017,7.9
7944,014,8.2
7944,001,9.3
7944,009,7.5
7945,018,7.9
7945,015,6.9
7945,013,8.9
7946,018,7.0
7946,013,6.8
7946,008,7.1
7946,020,7.9
7947,020,7.2
7947,022,4.1
7947,002,4.6
7947,003,9.8
7948,010,5.3
7948,020,6.9
7948,008,8.0
7948,002,5.4
7948,009,9.1
7948,017,5.7
7949,020,8.4
7949,007,8.4
7949,015,7.4
7950,009,4.5
7950,022,4.0
7950,006,8.0
7950,014,8.5
7950,001,5.5
7950,007,7.3
7951,003,9.8
7951,014,6.9
7951,005,9.4
7951,012,5.5
7951,019,7.4
7951,020,6.2
7952,022,7.3
7952,018,4.2
7952,012,6.6
7952,021,5.3
7952,001,5.5
7952,011,7.4
7953,017,7.6
7953,005,7.1
7954,012,4.8
7954,020,4.4
7954,018,8.8
7954,005,8.3
7954,009,8.1
7955,003,7.9
7955,011,10.0
7955,017,4.6
7956,011,6.1
7956,021,6.9
7957,003,4.4
7957,020,9.4
7957,011,9.8
7957,018,7.2
7958,013,4.4
7958,015,4.9
7958,010,5.7
7958,012,8.1
7958,005,4.3
7958,006,8.1
7959,016,7.7
7959,007,5.3
7959,003,6.7
7960,009,4.5
7960,004,9.8
7960,022,7.9
7960,010,8.3
7960,003,9.9
7961,012,6.5
7961,003,8.9
7961,020,8.3
7961,014,7.4
7961,001,4.4
7962,009,6.8
7962,004,6.1
7963,016,8.4
7963,017,7.5
7963,021,8.1
7963,006,8.0
7963,020,7.3
7964,010,7.8
7964,022,6.0
7965,005,9.2
7965,004,6.1
7965,002,5.2
7966,021,7.2
7966,019,5.5
7966,007,9.9
7966,012,5.1
7967,011,5.4
7967,005,8.5
7967,007,7.3
7967,008,5.3
7967,016,4.8
7968,006,8.7
7968,017,6.0
7969,004,5.1
7969,019,5.5
7969,022,7.8
7969,008,4.9
7970,020,8.3
7970,006,6.7
7971,008,9.9
7971,018,9.0
7971,001,6.7
7971,013,5.2
7971,010,4.8
7971,015,4.6
7972,020,4.0
7972,021,4.6
7972,006,5.9
7973,012,4.3
7973,015,6.1
7973,008,5.8
7973,011,8.3
7974,016,5.9
7974,001,6.1
7974,006,4.9
7974,019,6.4
7974,011,9.7
7974,020,6.7
7975,004,4.6
7975,015,8.4
7975,010,5.0
7975,007,5.9
7976,013,5.5
7976,021,7.9
7977,019,7.2
7977,017,5.8
7977,022,6.7
7977,014,9.4
7977,012,9.9
7977,021,8.5
7978,001,9.7
7978,017,5.7
7978,004,9.3
7978,005,5.6
7978,003,9.3
7979,014,9.3
7979,002,7.5
7979,018,6.8
7979,005,6.3
7979,001,4.5
7979,012,6.4
7980,008,6.1
7980,006,7.0
7980,011,6.5
7981,018,4.2
7981,016,5.2
7981,022,7.1
7981,011,9.6
7982,009,8.9
7982,003,5.2
7982,014,5.5
7982,005,4.2
7983,004,9.4
7983,007,9.7
7983,011,5.1
7983,014,5.8
7983,015,8.7
7984,008,8.9
7984,003,9.6
7984,005,6.9
7984,006,8.8
7984,016,7.3
7984,011,6.7
7985,006,8.2
7985,013,5.0
7985,011,9.1
7986,009,7.8
7986,003,5.8
7986,021,9.4
7986,010,7.4
7986,018,8.1
7986,004,9.3
7987,020,9.2
7987,007,9.9
7987,013,5.2
7987,012,5.3
7987,006,4.0
7987,017,5.2
7988,014,4.4
7988,012,6.3
7988,011,9.9
7988,003,9.4
7988,004,7.8
7989,013,8.9
7989,003,7.9
7989,020,8.1
7990,017,7.3
7990,007,9.5
7991,003,9.9
7991,016,9.2
7991,019,7.9
7991,005,8.4
7991,018,5.0
7992,004,4.5
7992,007,6.9
7992,014,6.7
7992,016,7.9
7993,012,4.7
7993,020,7.8
7993,004,4.1
7993,009,9.8
7993,013,5.3
7994,006,7.5
7994,019,5.0
7994,016,7.9
7994,010,9.4
7995,006,9.3
7995,019,9.6
7995,007,5.9
7995,010,8.7
7995,016,9.8
7996,004,5.4
7996,017,6.5
7996,002,9.2
7996,008,7.9
7996,007,8.3
7997,007,9.6
7997,016,6.7
7997,011,7.3
7998,021,7.2
7998,011,4.2
7998,020,6.3
7998,007,6.0
7999,021,8.3
7999,018,4.9
7999,003,7.3
7999,016,7.6
7999,002,7.4
8000,011,6.7
8000,020,4.7
8000,007,7.8
8000,022,8.9
8001,015,4.9
8001,016,9.8
8001,022,6.3
8001,017,4.1
8001,008,9.2
8001,011,5.9
8002,002,7.0
8002,001,8.5
8002,019,6.7
8003,002,7.9
8003,021,8.8
8003,005,8.1
8003,003,8.9
8003,006,7.9
8004,001,7.1
8004,005,9.5
8004,006,7.3
8004,007,5.1
8004,015,7.9
8005,008,8.6
8005,014,5.8
8005,021,8.7
8005,012,4.1
8005,016,7.0
8006,011,7.9
8006,006,6.1
8006,012,5.8
8006,013,5.8
8006,017,5.0
8006,015,9.9
8007,001,7.7
8007,013,5.1
8008,005,8.7
8008,013,5.9
8008,011,4.1
8008,008,8.6
8008,016,7.8
8008,004,9.8
8009,001,7.1
8009,002,7.0
8009,007,5.1
8010,013,8.7
8010,019,5.2
8010,008,4.9
8010,005,5.9
8011,006,9.0
8011,002,8.6
8011,009,8.4
8011,001,7.7
8011,010,7.6
8012,009,9.1
8012,002,8.1
8012,005,6.5
8013,001,9.4
8013,004,5.0
8013,012,7.2
8013,016,9.1
8013,020,6.7
8014,007,6.1
8014,006,9.2
8014,019,5.2
8015,016,8.6
8015,020,8.2
8016,011,5.7
8016,019,7.6
8016,018,5.7
8016,020,5.2
8017,005,4.1
8017,003,6.9
8017,008,4.7
8017,017,4.5
8017,011,6.8
8018,013,5.2
8018,017,5.0
8018,019,4.8
8019,015,8.4
8019,022,8.9
8019,020,5.1
8019,016,9.9
8020,007,9.0
8020,003,9.6
8021,002,4.7
8021,016,4.3
8021,006,6.4
8021,007,7.5
8021,019,7.8
8022,005,6.8
8022,014,5.2
8022,012,9.8
8022,016,9.8
8022,010,6.4
8023,018,5.0
8023,017,8.3
8024,005,7.7
8024,002,7.7
8024,016,8.0
8024,018,8.8
8025,001,8.2
8025,009,4.4
8025,015,6.3
8025,017,8.7
8025,007,4.5
8025,002,8.1
8026,020,9.3
8026,012,7.3
8027,015,5.2
8027,006,7.1
8027,010,6.4
8027,020,7.8
8028,021,8.9
8028,013,4.7
8028,022,8.8
8028,018,7.3
8029,019,8.2
8029,020,5.5
8029,015,5.5
8029,013,9.3
8029,016,6.7
8030,014,5.2
8030,003,5.4
8030,022,5.9
8030,020,9.7
8031,022,7.0
8031,016,6.1
8031,003,4.8
8031,007,7.6
8032,021,8.7
8032,008,5.5
8032,005,8.1
8032,004,6.6
8033,020,8.6
8033,021,8.5
8033,015,4.3
8033,012,9.2
8033,016,7.4
8034,005,4.7
8034,011,6.6
8034,006,9.9
8034,008,9.1
8035,011,6.5
8035,016,4.7
8036,017,6.4
8036,011,9.3
8036,004,5.2
8036,001,4.5
8036,002,8.4
8037,014,7.0
8037,018,7.2
8038,018,7.6
8038,002,5.8
8038,020,9.5
8038,016,4.0
8038,005,7.5
8038,017,5.8
8039,004,5.7
8039,020,5.4
8039,008,5.6
8040,017,10.0
8040,003,7.8
8040,011,9.5
8040,021,4.1
8041,004,8.8
8041,016,4.4
8041,003,6.7
8041,010,5.0
8041,001,9.7
8041,007,4.8
8042,007,7.1
8042,012,5.5
8042,013,7.5
8042,016,7.3
8042,008,4.9
8043,001,5.1
8043,005,7.8
8043,015,9.9
8043,016,7.6
8043,013,8.3
8044,002,8.5
8044,008,6.3
8044,006,4.4
8045,018,5.2
8045,009,9.6
8046,003,4.5
8046,004,4.4
8046,006,9.1
8047,003,8.5
8047,022,4.3
8047,009,9.2
8047,007,4.8
8048,018,8.1
8048,015,5.8
8049,005,5.0
8049,006,9.8
8050,019,10.0
8050,018,7.4
8050,009,6.1
8050,006,9.1
8050,020,4.7
8050,008,7.2
8051,013,9.7
8051,019,7.8
8051,010,9.5
8051,022,10.0
8052,010,4.1
8052,004,6.8
8052,020,4.4
8052,019,9.5
8053,005,9.9
8053,021,6.8
8053,001,5.1
8053,002,7.3
8053,007,4.1
8054,016,5.1
8054,014,8.0
8054,001,8.6
8054,019,6.8
8054,011,7.4
8054,010,8.0
8055,008,8.1
8055,019,4.6
8056,015,7.2
8056,019,9.6
8056,008,4.0
8056,007,9.1
8056,022,5.1
8056,006,4.5
8057,009,5.4
8057,012,4.3
8057,011,8.4
8057,004,8.7
8058,004,8.9
8058,012,8.0
8058,014,7.0
8058,001,9.9
8058,005,4.6
8059,004,9.8
8059,014,6.2
8059,003,8.5
8059,001,7.5
8059,011,6.9
8060,006,4.7
8060,002,6.4
8061,011,5.7
8061,005,5.3
8061,009,9.7
8062,014,9.0
8062,019,4.4
8062,002,7.1
8062,013,5.1
8062,006,5.6
8062,022,5.6
8063,015,4.1
8063,012,4.9
8063,010,7.5
8063,001,9.2
8063,002,6.8
8063,022,5.8
8064,019,7.4
8064,015,8.7
8064,017,7.3
8064,001,4.9
8065,011,9.1
8065,002,9.0
8065,012,5.0
8065,010,5.8
8065,015,6.1
8065,020,8.1
8066,001,5.7
8066,020,5.9
8066,019,8.0
8066,014,5.0
8067,019,7.3
8067,021,7.7
8067,011,6.7
8067,018,5.8
8068,001,6.4
8068,014,9.3
8068,002,6.9
8068,008,9.4
8068,015,9.5
8068,016,5.6
8069,013,4.4
8069,010,7.4
8069,022,6.0
8069,009,4.0
8070,020,7.7
8070,013,5.6
8070,005,4.9
8070,018,6.8
8071,018,5.4
8071,016,9.4
8071,002,9.5
8071,004,5.2
8071,011,5.1
8072,003,7.3
8072,014,5.9
8072,016,5.2
8073,014,9.9
8073,007,8.5
8073,003,6.5
8073,016,5.6
8073,001,8.3
8073,018,9.5
8074,008,5.9
8074,006,5.5
8075,022,7.2
8075,014,6.6
8075,017,8.3
8075,005,7.5
8075,011,9.2
8076,003,4.8
8076,010,9.7
8077,002,9.1
8077,021,6.9
8077,008,4.7
8077,003,8.0
8077,019,7.7
8077,022,9.1
8078,021,9.0
8078,020,7.2
8078,005,4.0
8079,001,6.3
8079,012,8.4
8079,007,5.6
8079,008,4.1
8079,003,6.1
8080,013,4.3
8080,003,4.6
8080,017,4.4
8080,012,4.7
8080,011,4.4
8081,010,9.5
8081,005,5.4
8082,018,8.0
8082,013,9.5
8082,007,7.2
8082,010,8.2
8083,003,7.0
8083,004,5.6
8083,005,4.4
8083,020,4.9
8084,007,6.2
8084,022,6.7
8084,005,5.8
8084,010,8.4
8084,021,5.3
8084,009,7.0
8085,015,6.0
8085,001,4.5
8085,003,8.2
8085,022,9.2
8085,004,6.9
8085,019,8.5
8086,019,7.9
8086,008,8.3
8086,006,5.5
8086,001,5.4
8086,014,7.5
8087,009,9.0
8087,021,7.9
8087,016,5.5
8087,019,5.8
8087,010,7.3
8088,003,7.5
8088,019,9.6
8088,002,9.0
8088,007,4.8
8088,018,7.2
8088,001,8.9
8089,012,7.1
8089,021,5.7
8090,020,6.2
8090,001,7.6
8090,009,6.0
8090,022,5.3
8091,020,8.4
8091,005,4.5
8091,013,9.6
8091,001,5.8
8091,010,7.3
8091,007,7.1
8092,016,6.0
8092,010,7.2
8092,013,9.6
8092,002,4.8
8093,019,4.1
8093,006,6.6
8093,016,9.0
8094,022,6.2
8094,008,7.6
8094,014,4.6
8094,016,4.4
8094,012,6.8
8094,011,7.9
8095,017,8.6
8095,018,4.2
8096,008,8.5
8096,019,4.0
8096,016,9.7
8096,017,6.4
8097,017,7.2
8097,001,6.6
8097,012,8.9
8097,010,7.3
8097,007,7.6
8098,014,5.3
8098,021,8.1
8098,005,7.8
8099,008,8.5
8099,020,6.4
8099,014,9.2
8099,013,6.1
8099,011,9.6
8099,003,9.5
8100,021,7.1
8100,005,5.4
8100,003,8.8
8100,016,5.8
8100,012,7.4
8100,010,9.4
8101,011,9.4
8101,019,5.1
8101,005,9.9
8102,014,4.4
8102,011,4.1
8102,008,4.6
8102,010,7.4
8102,001,8.2
8102,002,8.6
8103,016,6.4
8103,005,8.2
8103,019,6.8
8103,001,4.8
8103,014,4.2
8103,009,8.8
8104,010,5.2
8104,001,4.4
8104,020,8.3
8104,022,9.0
8105,018,6.6
8105,022,7.5
8105,015,5.1
8105,001,4.7
8105,011,4.6
8105,010,4.8
8106,013,4.5
8106,003,9.0
8106,018,8.3
8107,001,8.6
8107,020,4.5
8108,005,5.5
8108,019,7.0
8108,014,4.0
8109,005,4.3
8109,007,8.3
8110,007,5.8
8110,022,8.2
8110,021,8.5
8110,014,4.7
8111,022,8.2
8111,018,4.5
8111,012,6.5
8111,021,7.1
8112,008,9.6
8112,009,4.7
8112,011,5.1
8112,021,6.9
8113,006,8.5
8113,004,4.9
8113,010,4.4
8114,004,4.7
8114,003,8.2
8114,022,9.6
8115,012,6.2
8115,004,7.1
8115,005,7.0
8116,008,7.7
8116,012,9.3
8116,022,5.6
8117,022,7.0
8117,001,5.2
8117,007,6.6
8117,015,6.9
8118,022,5.8
8118,007,7.4
8119,008,8.2
8119,001,7.2
8119,015,9.4
8119,016,9.6
8119,009,6.6
8120,016,4.3
8120,017,8.1
8121,019,5.3
8121,011,5.3
8121,015,4.5
8121,022,8.4
8122,001,9.2
8122,017,4.8
8122,016,8.7
8122,012,8.1
8123,016,8.7
8123,018,7.5
8124,013,4.5
8124,011,10.0
8124,009,6.0
8124,018,7.0
8125,004,5.5
8125,006,5.5
8125,005,4.3
8125,018,8.9
8125,007,8.1
8125,012,9.2
8126,002,9.7
8126,017,5.3
8126,015,9.4
8126,006,5.4
8127,018,8.6
8127,009,4.8
8127,022,6.4
8127,019,4.4
8127,021,5.7
8128,006,7.3
8128,001,6.9
8129,001,4.6
8129,010,8.2
8129,016,5.2
8129,011,5.0
8129,014,7.2
8130,001,9.4
8130,009,8.8
8130,014,6.1
8130,010,5.3
8130,011,5.9
8131,001,4.5
8131,020,7.8
8132,014,8.2
8132,012,9.5
8133,015,6.9
8133,010,6.0
8133,012,4.2
8133,004,8.2
8133,001,8.7
8134,002,4.2
8134,006,7.1
8134,018,8.8
8134,016,9.3
8134,022,9.6
8135,019,7.9
8135,021,8.6
8136,002,9.3
8136,021,6.0
8137,009,7.4
8137,017,7.3
8137,013,5.2
8137,007,9.0
8137,011,5.4
8137,012,6.3
8138,014,5.7
8138,005,7.4
8139,013,7.9
8139,019,7.2
8140,019,9.6
8140,016,8.2
8141,006,5.5
8141,016,7.9
8141,020,4.3
8141,009,8.5
8141,011,5.6
8141,004,10.0
8142,008,4.7
8142,017,4.2
8142,012,7.9
8143,019,7.4
8143,016,9.3
8143,001,5.5
8143,021,5.0
8144,017,7.4
8144,005,5.8
8144,001,7.5
8145,018,6.1
8145,004,7.5
8145,019,5.3
8146,014,5.4
8146,005,4.7
8146,011,8.9
8146,007,4.2
8146,020,7.0
8146,019,5.7
8147,001,6.3
8147,019,7.9
8147,007,7.9
8147,014,5.4
8147,010,7.2
8148,013,6.8
8148,009,6.9
8148,003,7.0
8148,022,9.8
8148,017,6.7
8148,014,5.6
8149,022,4.1
8149,011,5.8
8149,008,7.4
8150,018,8.3
8150,005,5.6
8150,019,6.2
8150,003,6.5
8151,015,6.7
8151,011,6.8
8151,001,8.5
8152,002,8.5
8152,011,6.4
8152,020,5.8
8152,017,5.2
8153,013,4.4
8153,008,8.9
8153,004,9.2
8153,006,9.4
8153,007,6.9
8154,006,4.0
8154,015,5.1
8154,021,9.0
8155,022,7.9
8155,013,8.1
8155,012,8.8
8155,015,4.8
8155,006,8.7
8155,007,9.4
8156,006,9.6
8156,001,4.4
8156,008,9.5
8157,010,4.7
8157,015,6.7
8157,013,5.1
8157,019,9.9
8157,014,4.2
8157,003,5.2
8158,021,5.7
8158,012,8.7
8159,019,6.1
8159,017,7.2
8159,003,8.7
8159,011,6.6
8160,021,8.8
8160,020,5.2
8160,015,6.0
8160,002,5.1
8161,012,5.1
8161,016,7.6
8161,002,6.6
8161,022,4.4
8161,004,9.9
8161,011,8.8
8162,011,5.0
8162,001,9.0
8163,019,6.8
8163,021,7.3
8163,002,5.0
8163,001,7.1
8164,001,6.2
8164,005,9.4
8164,015,5.4
8164,013,8.4
8164,020,8.2
8165,013,9.7
8165,022,9.3
8165,008,4.1
8165,009,4.1
8165,017,7.0
8166,018,6.1
8166,001,5.6
8166,003,8.3
8166,009,5.2
8166,007,6.9
8166,019,5.0
8167,012,7.3
8167,015,5.0
8167,020,6.4
8167,018,4.6
8167,021,4.9
8167,022,4.6
8168,019,4.1
8168,021,9.8
8168,001,6.1
8168,011,4.1
8168,007,8.3
8168,008,9.1
8169,015,9.2
8169,022,7.8
8169,017,7.5
8169,013,6.9
8169,009,9.2
8169,003,9.8
8170,018,4.1
8170,010,6.9
8171,017,5.4
8171,016,8.4
8171,014,7.5
8171,018,8.2
8171,004,6.1
8172,017,7.3
8172,013,5.9
8172,009,7.0
8172,007,6.7
8172,002,8.9
8173,019,7.6
8173,014,9.7
8173,003,7.5
8173,009,5.9
8174,010,7.0
8174,018,9.8
8175,008,8.8
8175,021,7.0
8175,016,6.4
8176,017,4.1
8176,021,7.4
8177,009,8.1
8177,012,6.5
8177,002,9.2
8177,014,8.8
8177,015,5.9
8178,015,7.9
8178,013,8.1
8178,007,6.8
8178,006,7.5
8178,016,5.9
8178,022,4.5
8179,020,8.0
8179,006,9.4
8179,014,4.9
8179,007,8.3
8179,017,4.4
8180,007,6.2
8180,005,6.2
8180,016,9.0
8180,020,5.5
8180,011,5.7
8181,020,5.9
8181,018,8.1
8182,017,8.6
8182,005,6.4
8182,008,8.2
8182,009,4.5
8183,022,9.0
8183,013,5.8
8183,011,7.2
8184,008,9.5
8184,010,8.4
8184,002,6.5
8184,020,5.2
8185,011,8.5
8185,015,8.5
8186,006,9.6
8186,014,4.1
8186,017,9.5
8186,018,7.2
8186,005,5.5
8186,001,9.3
8187,002,7.0
8187,019,9.7
8187,005,7.2
8187,004,6.9
8187,003,8.6
8188,019,8.7
8188,001,6.3
8189,018,4.3
8189,012,7.1
8189,001,8.0
8189,014,8.5
8189,022,7.1
8189,009,7.2
8190,008,6.9
8190,002,9.3
8190,014,6.9
8190,004,7.4
8190,016,6.2
8190,013,4.4
8191,007,8.8
8191,016,7.2
8192,003,7.9
8192,019,9.5
8192,002,8.6
8192,021,5.2
8192,017,4.8
8193,011,5.8
8193,012,6.4
8193,017,9.5
8193,008,5.4
8194,004,7.1
8194,015,4.3
8194,011,7.6
8194,020,6.7
8194,021,5.8
8195,001,7.7
8195,006,5.8
8195,013,7.4
8195,009,9.0
8195,019,6.8
8195,015,6.6
8196,022,4.8
8196,002,6.8
8196,016,7.3
8196,015,4.4
8196,013,5.8
8197,008,7.3
8197,021,7.8
8197,018,6.4
8197,004,6.8
8197,016,7.1
8198,007,5.7
8198,005,7.1
8198,013,9.4
8198,019,5.8
8199,008,5.2
8199,020,9.8
8199,010,4.7
8199,018,9.8
8200,015,8.0
8200,004,9.7
8200,022,7.0
8200,012,6.2
8201,012,8.4
8201,015,6.7
8201,006,8.3
8201,010,6.0
8201,007,7.1
8201,013,6.0
8202,015,8.0
8202,006,5.4
8202,018,4.2
8203,005,9.2
8203,014,4.9
8203,015,6.6
8204,012,4.9
8204,003,4.4
8204,018,7.9
8204,004,6.7
8205,018,7.2
8205,022,6.8
8205,008,8.6
8205,007,5.5
8205,012,9.9
8205,011,9.1
8206,016,9.6
8206,020,5.2
8207,002,9.5
8207,021,8.1
8207,011,9.1
8207,014,8.7
8208,021,4.7
8208,002,9.6
8209,004,5.7
8209,013,8.8
8209,010,8.1
8209,018,9.1
8209,020,5.5
8210,003,9.0
8210,015,7.4
8210,004,5.2
8210,012,9.0
8211,015,7.3
8211,021,6.1
8212,002,6.6
8212,021,9.4
8212,010,9.1
8212,005,9.0
8212,001,6.0
8213,001,6.7
8213,017,5.0
8213,020,6.8
8213,019,6.5
8213,010,7.7
8213,009,8.0
8214,020,4.7
8214,008,6.6
8214,009,8.6
8214,011,7.9
8214,002,9.9
8215,012,6.3
8215,006,10.0
8215,007,6.1
8215,017,9.0
8215,005,5.0
8215,021,6.5
8216,012,5.7
8216,004,5.3
8216,021,7.1
8216,016,4.1
8216,019,4.4
8216,020,4.7
8217,016,8.7
8217,018,9.7
8217,019,5.8
8217,020,7.0
8217,012,4.6
8217,005,4.9
8218,011,9.3
8218,006,9.1
8218,001,8.4
8218,003,7.7
8218,002,10.0
8219,017,4.1
8219,016,7.2
8219,002,6.9
8219,012,7.3
8220,020,5.6
8220,011,9.9
8220,008,7.6
8221,019,7.3
8221,015,5.0
8221,021,8.9
8221,022,7.5
8222,007,6.5
8222,001,7.4
8222,013,6.5
8222,022,5.8
8222,020,5.2
8223,004,5.6
8223,002,5.9
8223,021,6.4
8223,010,4.5
8223,019,5.9
8224,017,7.3
8224,004,8.0
8224,020,9.1
8224,006,8.1
8224,014,7.7
8225,011,6.7
8225,005,9.3
8225,019,8.9
8226,003,7.6
8226,019,4.4
8226,009,4.7
8226,008,9.9
8227,005,8.4
8227,001,7.1
8227,008,4.3
8227,011,9.6
8227,002,8.1
8228,022,8.2
8228,003,7.9
8228,012,7.9
8229,016,6.5
8229,020,6.9
8229,013,8.3
8230,018,8.1
8230,011,8.0
8230,019,9.1
8230,017,7.9
8231,006,6.0
8231,002,4.0
8232,010,5.1
8232,006,8.0
8233,011,6.3
8233,008,7.8
8233,007,4.7
8234,015,8.1
8234,011,8.4
8234,002,6.4
8235,014,6.4
8235,016,6.5
8236,015,6.6
8236,016,5.7
8236,014,8.8
8237,008,4.1
8237,002,5.2
8237,015,7.3
8237,005,9.9
8238,016,8.7
8238,021,7.7
8238,014,9.9
8238,002,4.2
8238,007,9.0
8239,020,9.9
8239,008,9.5
8240,015,5.0
8240,012,9.1
8240,014,8.9
8240,003,4.7
8240,011,8.7
8241,018,7.2
8241,009,6.1
8241,012,8.7
8241,013,4.8
8241,001,4.5
8241,002,5.6
8242,016,5.0
8242,008,9.3
8242,017,5.7
8242,007,8.6
8242,021,4.1
8242,018,9.3
8243,012,5.5
8243,004,7.5
8243,009,5.5
8243,020,8.2
8244,021,8.3
8244,009,6.4
8244,013,4.0
8245,004,7.1
8245,003,5.9
8245,019,8.2
8246,008,8.2
8246,020,9.2
8246,018,4.1
8247,010,5.4
8247,008,5.7
8247,015,8.1
8247,002,8.7
8247,016,4.6
8248,019,8.7
8248,010,4.5
8248,020,9.3
8248,022,8.9
8249,020,8.6
8249,014,9.4
8249,012,5.9
8249,002,8.4
8249,017,4.6
8250,015,5.1
8250,012,9.1
8250,014,4.1
8250,009,4.3
8250,017,7.7
8251,013,5.1
8251,008,8.2
8251,012,8.5
8251,015,8.3
8251,019,4.7
8251,018,6.8
8252,007,9.5
8252,005,9.6
8252,010,5.9
8252,016,9.8
8253,011,9.1
8253,017,9.4
8253,003,9.2
8254,017,5.7
8254,002,9.6
8254,007,6.1
8254,019,8.2
8254,004,8.0
8255,005,6.6
8255,004,9.2
8255,021,5.0
8256,005,6.5
8256,009,7.5
8256,014,7.3
8256,004,4.9
8256,018,5.1
8257,011,8.1
8257,010,7.4
8257,001,8.0
8257,015,9.0
8257,022,8.6
8257,006,7.2
8258,017,4.6
8258,015,4.7
8258,018,6.4
8259,001,5.4
8259,018,6.5
8259,009,4.9
8259,013,5.1
8259,004,7.2
8259,020,9.7
8260,013,6.1
8260,005,7.2
8260,003,4.2
8260,008,7.3
8261,005,7.6
8261,008,5.0
8261,018,6.3
8261,015,9.7
8262,022,8.5
8262,003,6.2
8262,009,9.2
8262,018,7.2
8263,021,9.8
8263,016,7.7
8264,020,8.6
8264,014,9.2
8264,018,4.1
8264,012,5.0
8264,009,5.6
8265,013,6.0
8265,002,7.2
8266,007,5.6
8266,010,4.4
8266,003,7.8
8266,021,7.9
8267,020,8.8
8267,018,4.6
8267,012,8.4
8267,017,4.8
8267,007,9.3
8267,021,9.6
8268,016,4.9
8268,017,9.5
8269,012,7.0
8269,016,5.1
8269,011,10.0
8270,012,6.3
8270,018,6.4
8271,005,7.1
8271,012,4.2
8271,014,4.6
8272,011,8.7
8272,018,7.7
8272,009,9.2
8272,013,5.4
8272,016,5.2
8273,003,9.7
8273,009,5.0
8273,017,8.9
8273,010,5.0
8273,004,6.7
8274,015,5.3
8274,010,8.9
8274,002,9.4
8274,009,9.2
8275,001,5.2
8275,020,7.3
8275,013,4.6
8275,018,9.9
8275,019,9.7
8275,003,5.2
8276,018,8.7
8276,010,9.9
8276,011,5.0
8276,005,9.1
8276,022,9.0
8277,009,7.2
8277,019,7.3
8277,015,4.6
8277,020,9.6
8278,019,7.5
8278,008,8.3
8278,007,7.6
8278,004,6.6
8279,018,5.8
8279,013,6.6
8279,016,8.5
8280,020,5.7
8280,005,5.9
8280,008,9.1
8280,017,7.3
8280,014,6.0
8281,008,7.6
8281,006,9.2
8281,019,7.3
8281,011,4.6
8281,021,8.5
8282,014,6.0
8282,015,9.1
8283,006,7.8
8283,015,6.6
8283,014,7.2
8284,008,7.1
8284,019,8.6
8284,009,7.7
8284,013,7.7
8285,015,8.9
8285,022,7.5
8286,013,9.4
8286,004,7.4
8286,015,8.4
8286,020,6.2
8287,001,6.3
8287,017,6.9
8287,020,7.8
8287,018,10.0
8288,008,4.3
8288,005,8.3
8288,017,5.1
8289,019,9.9
8289,014,5.4
